infinitive,predicted,target,class
entrepo,entrepu,entrepoNu,class__por
prosupo,pro$upu,prosupoNu,class__por
propo,propu,propoNu,class__por
depo,de$pu,depoNu,class__por
impo,momu,impoNu,class__por
superpo,sopremu,superpoNu,class__por
sofre,sossi,sofru,class__regular
disouve,tesusuu,disouvu,class__regular
kohiji,kosiju,kohiju,class__regular
envouve,es$uvu,envouvu,class__regular
mexe,mexi,mexu,class__regular
kompraze,komprasu,komprazu,class__regular
presiza,prasisu,presizu,class__regular
analiza,amazi,analisu,class__regular
eriji,arixu,eriju,class__regular
hompe,hoppiNu,hompu,class__regular
konvida,konvidu,konvidu,class__regular
planta,pand$u,plantu,class__regular
levanta,la$$su,levantu,class__regular
fala,faxu,falu,class__regular
anda,atru,andu,class__regular
kumpri,kompru,kumpru,class__regular
konjuga,komguu,konjugu,class__regular
xama,$aNu,xamu,class__regular
murxa,mustu,murxu,class__regular
eskreve,ettesvexu,eskrevu,class__regular
kontinua,kontenuu,kontinuu,class__regular
krese,trevu,kresu,class__regular
ezerse,esessu,ezersu,class__regular
liga,ligu,ligu,class__regular
brinka,prepiru,brinku,class__regular
trabaLa,tattaiu,trabaLu,class__regular
subimete,seppintu,subimetu,class__regular
hespeita,he$ettiu,hespeitu,class__regular
vende,sesbu,vendu,class__regular
sede,setu,sedu,class__regular
agradese,agistreu,agradesu,class__regular
koNese,konesu,koNesu,class__regular
voa,su,vou,class__regular
nada,tanu,nadu,class__regular
para,paru,paru,class__regular
kome,koNu,komu,class__regular
permiti,parninu,permitu,class__regular
lava,laju,lavu,class__regular
dese,deseNu,desu,class__regular
beija,bixi,beiju,class__regular
kohe,kohiu,kohu,class__regular
permanese,pententu,permanesu,class__regular
uza,suu,uzu,class__regular
esklui,eskulu,eskluu,class__regular
kompreende,kompertenu,kompreendu,class__regular
dezisti,des$$$u,dezistu,class__regular
aparese,aprateiu,aparesu,class__regular
envia,enfu,enviu,class__regular
kai,kaiu,kaiu,class__regular
imprimi,mampriu,imprimu,class__regular
imerji,emirju,imerju,class__regular
subimerji,tumxispiu,subimerju,class__regular
benze,bensu,benzu,class__regular
gaNa,kaNu,gaNu,class__regular
aseita,asitiu,aseitu,class__regular
konfuji,konvixu,konfuju,class__regular
segura,sekudu,seguru,class__regular
suspende,supresenu,suspendu,class__regular
junta,supru,juntu,class__regular
kohompe,kom$$,kohompu,class__regular
atrai,atra$u,atraiu,class__regular
kultiva,kum$ju,kultivu,class__regular
eskuta,eskubu,eskutu,class__regular
mata,manku,matu,class__regular
paga,pagu,pagu,class__regular
sai,sii,saiu,class__regular
bate,ban$,batu,class__regular
eskoLe,esko,eskoLu,class__regular
asende,estenu,asendu,class__regular
esvai,esfiju,esvaiu,class__regular
destrui,destruu,destruu,class__regular
dormi,turpu,durmu,class__regular
okohe,opos,okohu,class__regular
diriji,disitu,diriju,class__regular
muda,mutu,mudu,class__regular
esprimi,enp$ruu,esprimu,class__regular
farta,fartu,fartu,class__regular
trai,triiu,traiu,class__regular
mingua,menguu,minguu,class__regular
desmobilia,toxupmisu,desmobiliu,class__regular
sohi,suxu,sohiu,class__regular
perverte,prereviru,pervertu,class__regular
preklui,preigu,prekluu,class__regular
kontrai,kontrauu,kontraiu,class__regular
estingi,esk$ku,estingu,class__regular
desprekave,desk$$azu,desprekavu,class__regular
televe,te$eju,televu,class__regular
entupi,enkupu,entupu,class__regular
deskalsa,deskaxu,deskalsu,class__regular
gasta,garisu,gastu,class__regular
finda,findu,findu,class__regular
kuspi,kumtu,kuspu,class__regular
pretende,pretertu,pretendu,class__regular
deve,defeju,devu,class__regular
enkamiNa,ankimiNu,enkamiNu,class__regular
atribui,atridiu,atribuu,class__regular
estuda,estOtu,istudu,class__regular
sauva,sisuju,sauvu,class__regular
prende,prent,prendu,class__regular
espulsa,$$$l$$u,espulsu,class__regular
hevolve,hex$$vu,hevolvu,class__regular
enxuga,enzugu,enxugu,class__regular
despoli,tespluu,despolu,class__regular
eskapuli,$$supu,eskapulu,class__regular
hetrai,hentriu,hetraiu,class__regular
moe,momu,mou,class__regular
abri,apru,abru,class__regular
konklui,konpulu,konkluu,class__regular
atinji,atis,atinju,class__regular
okulta,$opugu,okultu,class__regular
izenta,isendu,izentu,class__regular
limpa,limpu,limpu,class__regular
konvense,konses,konvensu,class__regular
heda,he$ku,hedu,class__regular
emerji,enpisu,emerju,class__regular
transfuji,transfu,transfuju,class__regular
mobilia,mompixu,mobiliu,class__regular
posui,pusu,posuu,class__regular
fuji,xuxu,fuju,class__regular
adiverti,adiz$ru,adivertu,class__regular
desprove,desprevu,desprovu,class__regular
konsumi,konnu,konsumu,class__regular
distrai,distraiu,distraiu,class__regular
akudi,akudu,akudu,class__regular
subi,supu,subu,class__regular
eleje,eleju,eleju,class__regular
influi,injuru,influu,class__regular
hemedi,hemidu,hemedu,class__regular
dezagua,deskaxu,dezaguu,class__regular
inkohe,ekonzu,inkohu,class__regular
tenta,tentu,tentu,class__regular
healiza,haaxisu,healisu,class__regular
desidi,desidu,desidu,class__regular
eskese,estenu,eskesu,class__regular
imajina,iminji,imajinu,class__regular
lembra,mimbu,lembru,class__regular
aproveita,aperes$u,aproveitu,class__regular
omiti,emmu,omitu,class__regular
ensina,ensenu,ensinu,class__regular
marka,martu,marku,class__regular
kamiNa,apimi,kamiNu,class__regular
friji,six$u,friju,class__regular
prokura,prokutu,prokuru,class__regular
surji,sustu,surju,class__regular
konstrui,kontrisu,konstruu,class__regular
kanta,kantu,kantu,class__regular
vahe,fesfu,vahu,class__regular
merese,meresu,meresu,class__regular
grita,gridu,gritu,class__regular
xove,foju,xovu,class__regular
kativa,ka$siu,kativu,class__regular
viaja,vaxu,viaju,class__regular
dezeja,devizu,dezeju,class__regular
pula,pulu,pulu,class__regular
akompaNa,epimpeNu,akompaNu,class__regular
dividi,diviru,dividu,class__regular
aguarda,agurdu,aguardu,class__regular
zoa,su,zou,class__regular
xega,xOku,xegu,class__regular
buli,pulu,bulu,class__regular
atende,aparsu,atendu,class__regular
pasa,pasu,pasu,class__regular
ajuda,azugu,ajudu,class__regular
dansa,tandu,dansu,class__regular
enkontra,enkont$u,enkontru,class__regular
buska,buspu,busku,class__regular
inisia,insimu,inisiu,class__regular
enxe,enseu,enxu,class__regular
oferese,eseso,oferesu,class__regular
adikiri,adi$tu,adikiru,class__regular
bebe,bepu,bebu,class__regular
aprezentar,ettrekesixu,aprezentu,class__regular
parti,partu,partu,class__regular
parese,perne,paresu,class__regular
soNa,soNu,soNu,class__regular
kaza,kasu,kazu,class__regular
julga,juju,julgu,class__regular
hi,seiu,hiu,class__regular
inklui,anubuu,inkluu,class__regular
afliji,axuju,afliju,class__regular
kontravi,kontravu,kontravu,class__regular
mohe,mosu,mohu,class__regular
sumi,sumu,sumu,class__regular
jaze,faxu,jazu,class__regular
denfende,tentesenu,defendu,class__regular
tende,tent,tendu,class__regular
sakudi,sigu,sakudu,class__regular
aprende,entreku,aprendu,class__regular
kompartiLa,kompraatu,kompartiLu,class__regular
entende,entreepu,entendu,class__regular
deixa,deiu,deixu,class__regular
deslingua,deseguluu,deslinguu,class__regular
lambuza,amab$xu,lambuzu,class__regular
akontese,ekentenu,akontesu,class__regular
pensa,pensu,pensu,class__regular
fika,sugu,fiku,class__regular
senta,sentu,sentu,class__regular
ezisti,istisu,ezistu,class__regular
konta,kontu,kontu,class__regular
finji,six,finju,class__regular
axa,axu,axu,class__regular
aviza,avisu,avizu,class__regular
kompra,kompru,kompru,class__regular
aji,aju,aju,class__regular
asisti,asirsu,asistu,class__regular
eduka,etkuu,eduku,class__regular
ama,emi,amu,class__regular
akaba,agapu,akabu,class__regular
diskuti,despuu,diskutu,class__regular
entra,entru,entru,class__regular
garanti,kantru,garantu,class__regular
preukupa,propiu,preukupu,class__regular
manda,mandu,mandu,class__regular
partisipa,partariu,partisipu,class__regular
dijeri,disi,dijiru,class__seguir
persegi,pertisu,persigu,class__seguir
espeli,esemu,espilu,class__seguir
servi,ses$su,sirvu,class__seguir
preveni,prefisu,previnu,class__seguir
agredi,agirdu,agridu,class__seguir
progredi,predudtu,progridu,class__seguir
inseri,insiru,insiru,class__seguir
kompeti,kompitu,kompitu,class__seguir
diverti,defirdu,divirtu,class__seguir
transgredi,tratr$du,transgridu,class__seguir
sujeri,su,sujiru,class__seguir
aderi,atiru,adiru,class__seguir
preferi,presiru,prefiru,class__seguir
feri,suru,firu,class__seguir
regredi,kerdutu,regridu,class__seguir
segi,sigu,sigu,class__seguir
deferi,defiru,defiru,class__seguir
konsegi,konvitu,konsigu,class__seguir
kompeli,kompilu,kompilu,class__seguir
injeri,invi,injiru,class__seguir
konferi,konsiru,konfiru,class__seguir
vesti,fEstu,vistu,class__seguir
aferi,afiru,afiru,class__seguir
preteri,pretiru,pretiru,class__seguir
konverji,konfirvu,konvirju,class__seguir
hepeti,hepitu,hepitu,class__seguir
entrete,ententu,entreteNu,class__ter
dete,detu,deteNu,class__ter
konte,kontu,konteNu,class__ter
obite,oputu,obiteNu,class__ter
mante,manteNu,manteNu,class__ter
abiste,agispi,abisteNu,class__ter
hete,hete,heteNu,class__ter
te,teiu,teNu,class__ter
suste,sursu,susteNu,class__ter
ate,ateNu,ateNu,class__ter
headekua,hete$uku,headEkuu,class__testar
komesa,komisu,komEsu,class__testar
adekua,agrigu,adEkuu,class__testar
seka,seku,sEku,class__testar
leva,levu,lEvu,class__testar
sega,segu,sEgu,class__testar
pega,pEgu,pEgu,class__testar
kompleta,kompatu,komplEtu,class__testar
infekita,espi$ku,infEkitu,class__testar
espresa,est$$$u,esprEsu,class__testar
detesta,despEru,detEstu,class__testar
fexa,fexu,fExu,class__testar
konversa,konfarzu,konvErsu,class__testar
obiserva,go$$sfizu,obisErvu,class__testar
protesta,protrasu,protEstu,class__testar
espera,esparu,espEru,class__testar
testa,tendu,tEstu,class__testar
entrega,entrigu,entrEgu,class__testar
manifesta,manisasu,manifEstu,class__testar
empresta,menprezu,emprEstu,class__testar
preve,prevu,preveju,class__ver
interve,entreveju,interveju,class__ver
anteve,anesvu,anteveju,class__ver
entreve,entrevezu,entreveju,class__ver
ve,veu,veju,class__ver
heve,hefexu,heveju,class__ver
dezavi,desavu,dezaveNu,class__vir
sobrevi,sobrevu,sobreveNu,class__vir
obivi,oubu,obiveNu,class__vir
hevi,hefizu,heveNu,class__vir
vi,zuu,veNu,class__vir
adivi,adivu,adiveNu,class__vir
deskonvi,despusxu,deskonveNu,class__vir
avi,azu,aveNu,class__vir
hekonvi,hekof$,hekonveNu,class__vir
konvi,konvu,konveNu,class__vir
provi,provi,proveNu,class__vir
