infinitive,predicted,target,class
levanta,lam$tu,levantu,class__regular
fala,xaxu,falu,class__regular
anda,atu,andu,class__regular
kumpri,kompru,kumpru,class__regular
konjuga,komguju,konjugu,class__regular
xama,xanu,xamu,class__regular
murxa,mOssu,murxu,class__regular
eskreve,edestefu,eskrevu,class__regular
kontinua,kontriuu,kontinuu,class__regular
krese,treezu,kresu,class__regular
ezerse,esestu,ezersu,class__regular
liga,l$u,ligu,class__regular
brinka,predu,brinku,class__regular
trabaLa,tra$atu,trabaLu,class__regular
subimete,$upumtro,subimetu,class__regular
hespeita,hepirtiu,hespeitu,class__regular
vende,vestu,vendu,class__regular
sede,set,sedu,class__regular
agradese,adEras$u,agradesu,class__regular
koNese,komesu,koNesu,class__regular
voa,fu,vou,class__regular
nada,$atu,nadu,class__regular
para,paru,paru,class__regular
kome,komu,komu,class__regular
permiti,permitu,permitu,class__regular
lava,lavu,lavu,class__regular
dese,deso,desu,class__regular
beija,bixu,beiju,class__regular
kohe,kohu,kohu,class__regular
permanese,pentenesu,permanesu,class__regular
uza,$uzu,uzu,class__regular
esklui,eskulu,eskluu,class__regular
kompreende,kompretteNu,kompreendu,class__regular
dezisti,deses,dezistu,class__regular
aparese,apreasu,aparesu,class__regular
envia,enfu,enviu,class__regular
kai,kaiu,kaiu,class__regular
imprimi,inpirpu,imprimu,class__regular
imerji,emizi,imerju,class__regular
subimerji,subinesu,subimerju,class__regular
benze,penzu,benzu,class__regular
gaNa,gaNu,gaNu,class__regular
aseita,asEku,aseitu,class__regular
konfuji,konfuju,konfuju,class__regular
segura,sekutu,seguru,class__regular
suspende,suprevenu,suspendu,class__regular
junta,xundu,juntu,class__regular
kohompe,kompi,kohompu,class__regular
atrai,atreiu,atraiu,class__regular
kultiva,ku,kultivu,class__regular
eskuta,eskutu,eskutu,class__regular
mata,matu,matu,class__regular
paga,paku,pagu,class__regular
sai,saiu,saiu,class__regular
bate,baadu,batu,class__regular
eskoLe,esko,eskoLu,class__regular
asende,atestu,asendu,class__regular
esvai,ezfisu,esvaiu,class__regular
destrui,destruu,destruu,class__regular
dormi,tuntu,durmu,class__regular
okohe,okOhu,okohu,class__regular
diriji,disizu,diriju,class__regular
muda,mudu,mudu,class__regular
esprimi,$$tur,esprimu,class__regular
farta,fartu,fartu,class__regular
trai,traku,traiu,class__regular
mingua,mingu,minguu,class__regular
desmobilia,te$plitiuu,desmobiliu,class__regular
sohi,sohu,sohiu,class__regular
perverte,persesi,pervertu,class__regular
preklui,preiuku,prekluu,class__regular
kontrai,kontrauu,kontraiu,class__regular
estingi,estidu,estingu,class__regular
desprekave,despe$,desprekavu,class__regular
televe,pe$feju,televu,class__regular
entupi,entupu,entupu,class__regular
deskalsa,des$$aju,deskalsu,class__regular
gasta,gas$tu,gastu,class__regular
finda,findu,findu,class__regular
kuspi,kusku,kuspu,class__regular
pretende,pretendu,pretendu,class__regular
deve,deveju,devu,class__regular
enkamiNa,anpeneNu,enkamiNu,class__regular
atribui,atripu,atribuu,class__regular
estuda,eskutu,istudu,class__regular
sauva,sisiju,sauvu,class__regular
prende,prentu,prendu,class__regular
espulsa,espu,espulsu,class__regular
hevolve,hove$,hevolvu,class__regular
enxuga,envuku,enxugu,class__regular
despoli,despulu,despolu,class__regular
eskapuli,eskiku,eskapulu,class__regular
hetrai,set$riu,hetraiu,class__regular
moe,mo,mou,class__regular
abri,apiru,abru,class__regular
konklui,konkulu,konkluu,class__regular
atinji,atis$u,atinju,class__regular
okulta,oko$tu,okultu,class__regular
izenta,izintu,izentu,class__regular
limpa,limpu,limpu,class__regular
konvense,konfensu,konvensu,class__regular
heda,hegu,hedu,class__regular
emerji,enpizu,emerju,class__regular
transfuji,trinsfisu,transfuju,class__regular
mobilia,pempiju,mobiliu,class__regular
posui,pusuu,posuu,class__regular
fuji,fuxu,fuju,class__regular
adiverti,adizittu,adivertu,class__regular
desprove,despo$su,desprovu,class__regular
konsumi,kontu,konsumu,class__regular
distrai,dir$r$u,distraiu,class__regular
akudi,akudu,akudu,class__regular
subi,supu,subu,class__regular
eleje,eleju,eleju,class__regular
influi,insulu,influu,class__regular
hemedi,hemidu,hemedu,class__regular
dezagua,dezkibu,dezaguu,class__regular
inkohe,enkufi,inkohu,class__regular
tenta,tentu,tentu,class__regular
healiza,haasfu,healisu,class__regular
desidi,desidu,desidu,class__regular
eskese,eskasu,eskesu,class__regular
imajina,imalisu,imajinu,class__regular
lembra,lippru,lembru,class__regular
aproveita,$pre$idu,aproveitu,class__regular
omiti,empuru,omitu,class__regular
ensina,insinu,ensinu,class__regular
marka,mattu,marku,class__regular
kamiNa,agimi,kamiNu,class__regular
friji,sizu,friju,class__regular
prokura,prukruu,prokuru,class__regular
surji,sustu,surju,class__regular
konstrui,kontriuu,konstruu,class__regular
kanta,kartu,kantu,class__regular
vahe,vasu,vahu,class__regular
merese,mere$u,meresu,class__regular
grita,dragu,gritu,class__regular
xove,xOvu,xovu,class__regular
kativa,kaasu,kativu,class__regular
viaja,vaxu,viaju,class__regular
dezeja,devizu,dezeju,class__regular
pula,pulu,pulu,class__regular
akompaNa,apupinu,akompaNu,class__regular
dividi,dividu,dividu,class__regular
aguarda,agittu,aguardu,class__regular
zoa,su,zou,class__regular
xega,xEgu,xegu,class__regular
buli,bulu,bulu,class__regular
atende,atendu,atendu,class__regular
pasa,pasu,pasu,class__regular
ajuda,ajudu,ajudu,class__regular
dansa,dasnu,dansu,class__regular
enkontra,enkuntru,enkontru,class__regular
buska,buxtu,busku,class__regular
inisia,innexu,inisiu,class__regular
enxe,enseu,enxu,class__regular
oferese,espis,oferesu,class__regular
adikiri,aditkuu,adikiru,class__regular
bebe,bopu,bebu,class__regular
aprezentar,atr$$entu,aprezentu,class__regular
parti,partu,partu,class__regular
parese,parsi,paresu,class__regular
soNa,sO,soNu,class__regular
kaza,ka$u,kazu,class__regular
julga,jugu,julgu,class__regular
hi,seju,hiu,class__regular
inklui,intipu,inkluu,class__regular
afliji,,afliju,class__regular
kontravi,kontravu,kontravu,class__regular
mohe,mofeNu,mohu,class__regular
sumi,sumu,sumu,class__regular
jaze,vaaju,jazu,class__regular
denfende,tesm$s$u,defendu,class__regular
tende,tendu,tendu,class__regular
sakudi,$$kutu,sakudu,class__regular
aprende,atretenu,aprendu,class__regular
kompartiLa,komp$ati,kompartiLu,class__regular
entende,entendo,entendu,class__regular
deixa,deiuu,deixu,class__regular
deslingua,desegubu,deslinguu,class__regular
lambuza,limbru,lambuzu,class__regular
akontese,etkenseu,akontesu,class__regular
pensa,pensu,pensu,class__regular
fika,fidu,fiku,class__regular
senta,sintu,sentu,class__regular
ezisti,iskasu,ezistu,class__regular
konta,kontu,kontu,class__regular
finji,finvu,finju,class__regular
axa,axu,axu,class__regular
aviza,avizu,avizu,class__regular
kompra,kompru,kompru,class__regular
aji,aju,aju,class__regular
asisti,istasu,asistu,class__regular
eduka,egudu,eduku,class__regular
ama,amu,amu,class__regular
akaba,agitu,akabu,class__regular
diskuti,deskudu,diskutu,class__regular
entra,entru,entru,class__regular
garanti,kantriu,garantu,class__regular
preukupa,proputu,preukupu,class__regular
manda,mandu,mandu,class__regular
partisipa,pretittiu,partisipu,class__regular
dijeri,difaru,dijiru,class__seguir
persegi,pregutu,persigu,class__seguir
espeli,es$liu,espilu,class__seguir
servi,sezsu,sirvu,class__seguir
preveni,prefanu,previnu,class__seguir
agredi,adErdu,agridu,class__seguir
progredi,prod$gu,progridu,class__seguir
inseri,insiru,insiru,class__seguir
kompeti,kompitu,kompitu,class__seguir
diverti,divertu,divirtu,class__seguir
transgredi,trntesdtuu,transgridu,class__seguir
sujeri,su,sujiru,class__seguir
aderi,adiru,adiru,class__seguir
preferi,prefiru,prefiru,class__seguir
feri,firu,firu,class__seguir
regredi,kreditu,regridu,class__seguir
segi,sigu,sigu,class__seguir
deferi,desisu,defiru,class__seguir
konsegi,kontizu,konsigu,class__seguir
kompeli,kompilu,kompilu,class__seguir
injeri,infiru,injiru,class__seguir
konferi,konfEru,konfiru,class__seguir
vesti,vestu,vistu,class__seguir
aferi,asizu,afiru,class__seguir
preteri,prentiu,pretiru,class__seguir
konverji,konvis$u,konvirju,class__seguir
hepeti,hepuru,hepitu,class__seguir
entrete,entret$u,entreteNu,class__ter
dete,denku,deteNu,class__ter
konte,kontu,konteNu,class__ter
obite,oputu,obiteNu,class__ter
mante,man$,manteNu,class__ter
abiste,agisti,abisteNu,class__ter
hete,hekeiu,heteNu,class__ter
te,teeu,teNu,class__ter
suste,sustu,susteNu,class__ter
ate,ateNu,ateNu,class__ter
headekua,hetekiuu,headEkuu,class__testar
komesa,komisu,komEsu,class__testar
adekua,agiteuu,adEkuu,class__testar
seka,seku,sEku,class__testar
leva,levu,lEvu,class__testar
sega,segu,sEgu,class__testar
pega,pegu,pEgu,class__testar
kompleta,kompittu,komplEtu,class__testar
infekita,envetkiu,infEkitu,class__testar
espresa,est$$su,esprEsu,class__testar
detesta,destreu,detEstu,class__testar
fexa,fexu,fExu,class__testar
konversa,konsfaru,konvErsu,class__testar
obiserva,$obrevasu,obisErvu,class__testar
protesta,protresu,protEstu,class__testar
espera,eskriu,espEru,class__testar
testa,testu,tEstu,class__testar
entrega,entrEgu,entrEgu,class__testar
manifesta,aminfaru,manifEstu,class__testar
empresta,epr$peru,emprEstu,class__testar
preve,prevu,preveju,class__ver
interve,entesfu,interveju,class__ver
anteve,anesdu,anteveju,class__ver
entreve,entrevezu,entreveju,class__ver
ve,veu,veju,class__ver
heve,heveju,heveju,class__ver
dezavi,desevu,dezaveNu,class__vir
sobrevi,sobrevu,sobreveNu,class__vir
obivi,ougu,obiveNu,class__vir
hevi,heviju,heveNu,class__vir
vi,fu,veNu,class__vir
adivi,adivu,adiveNu,class__vir
deskonvi,despuzu,deskonveNu,class__vir
avi,aziju,aveNu,class__vir
hekonvi,hepOs$u,hekonveNu,class__vir
konvi,konvu,konveNu,class__vir
provi,provi,proveNu,class__vir
