infinitive,predicted,target,class
influi,inxilu,influu,class__regular
hemedi,hemidu,hemedu,class__regular
dezagua,deskidu,dezaguu,class__regular
inkohe,enkohiu,inkohu,class__regular
tenta,tentu,tentu,class__regular
healiza,ha$axu,healisu,class__regular
desidi,desidu,desidu,class__regular
eskese,eskesu,eskesu,class__regular
imajina,amixi,imajinu,class__regular
lembra,lembru,lembru,class__regular
aproveita,amar$$$u,aproveitu,class__regular
omiti,omitu,omitu,class__regular
ensina,insinu,ensinu,class__regular
marka,martu,marku,class__regular
kamiNa,kanimu,kamiNu,class__regular
friji,suxtu,friju,class__regular
prokura,promtuu,prokuru,class__regular
surji,sustu,surju,class__regular
konstrui,kontriuu,konstruu,class__regular
kanta,kantu,kantu,class__regular
vahe,vi$xu,vahu,class__regular
merese,mere,meresu,class__regular
grita,gratu,gritu,class__regular
xove,fOxu,xovu,class__regular
kativa,gasidu,kativu,class__regular
viaja,vaxu,viaju,class__regular
dezeja,devizu,dezeju,class__regular
pula,pulu,pulu,class__regular
akompaNa,ekumpiNu,akompaNu,class__regular
dividi,dividu,dividu,class__regular
aguarda,agurtu,aguardu,class__regular
zoa,suu,zou,class__regular
xega,xEku,xegu,class__regular
buli,bulu,bulu,class__regular
atende,atendeNu,atendu,class__regular
pasa,pasu,pasu,class__regular
ajuda,ajudu,ajudu,class__regular
dansa,dansu,dansu,class__regular
enkontra,enkOrtu,enkontru,class__regular
buska,bustu,busku,class__regular
inisia,insiniu,inisiu,class__regular
enxe,enseu,enxu,class__regular
oferese,es$ersu,oferesu,class__regular
adikiri,adiridu,adikiru,class__regular
bebe,beibu,bebu,class__regular
aprezentar,atredesesu,aprezentu,class__regular
parti,partu,partu,class__regular
parese,parsiiu,paresu,class__regular
soNa,somu,soNu,class__regular
kaza,kasu,kazu,class__regular
julga,jugu,julgu,class__regular
hi,seiu,hiu,class__regular
inklui,intuluu,inkluu,class__regular
afliji,axij$u,afliju,class__regular
kontravi,kontravu,kontravu,class__regular
mohe,moho,mohu,class__regular
sumi,sumu,sumu,class__regular
jaze,vaxu,jazu,class__regular
denfende,tende$$,defendu,class__regular
tende,tentu,tendu,class__regular
sakudi,sikutu,sakudu,class__regular
aprende,atretenu,aprendu,class__regular
kompartiLa,kompraanuu,kompartiLu,class__regular
entende,entendo,entendu,class__regular
deixa,dexu,deixu,class__regular
deslingua,desukuluu,deslinguu,class__regular
lambuza,lambru,lambuzu,class__regular
akontese,ekontenu,akontesu,class__regular
pensa,pensu,pensu,class__regular
fika,fiu,fiku,class__regular
senta,sentu,sentu,class__regular
ezisti,es$risu,ezistu,class__regular
konta,kontu,kontu,class__regular
finji,sixu,finju,class__regular
axa,axu,axu,class__regular
aviza,avizu,avizu,class__regular
kompra,kompru,kompru,class__regular
aji,axu,aju,class__regular
asisti,is$aru,asistu,class__regular
eduka,etugu,eduku,class__regular
ama,amu,amu,class__regular
akaba,agitu,akabu,class__regular
diskuti,diskruu,diskutu,class__regular
entra,entriu,entru,class__regular
garanti,akratu,garantu,class__regular
preukupa,prekupu,preukupu,class__regular
manda,mandu,mandu,class__regular
partisipa,preniditu,partisipu,class__regular
dijeri,dixiru,dijiru,class__seguir
persegi,pergu,persigu,class__seguir
espeli,ese$u,espilu,class__seguir
servi,sessu,sirvu,class__seguir
preveni,prenesu,previnu,class__seguir
agredi,adidu,agridu,class__seguir
progredi,pregudru,progridu,class__seguir
inseri,insiru,insiru,class__seguir
kompeti,kompinu,kompitu,class__seguir
diverti,disirtu,divirtu,class__seguir
transgredi,pratrfidu,transgridu,class__seguir
sujeri,sux$ru,sujiru,class__seguir
aderi,atriu,adiru,class__seguir
preferi,prenezu,prefiru,class__seguir
feri,suu,firu,class__seguir
regredi,terkuru,regridu,class__seguir
segi,siku,sigu,class__seguir
deferi,defiru,defiru,class__seguir
konsegi,kontidu,konsigu,class__seguir
kompeli,kompilu,kompilu,class__seguir
injeri,infiru,injiru,class__seguir
konferi,konsiru,konfiru,class__seguir
vesti,vEsu,vistu,class__seguir
aferi,esisu,afiru,class__seguir
preteri,pretiru,pretiru,class__seguir
konverji,konvisu,konvirju,class__seguir
hepeti,hepetu,hepitu,class__seguir
entrete,entrenu,entreteNu,class__ter
dete,deti,deteNu,class__ter
konte,kontu,konteNu,class__ter
obite,mogu,obiteNu,class__ter
mante,manteNu,manteNu,class__ter
abiste,abindu,abisteNu,class__ter
hete,hekesu,heteNu,class__ter
te,teuu,teNu,class__ter
suste,sostu,susteNu,class__ter
ate,ateiu,ateNu,class__ter
headekua,hepe$kuu,headEkuu,class__testar
komesa,kom$$u,komEsu,class__testar
adekua,agitiu,adEkuu,class__testar
seka,seku,sEku,class__testar
leva,levu,lEvu,class__testar
sega,segu,sEgu,class__testar
pega,kEku,pEgu,class__testar
kompleta,kompat$u,komplEtu,class__testar
infekita,invinku,infEkitu,class__testar
espresa,estEr$u,esprEsu,class__testar
detesta,deskenu,detEstu,class__testar
fexa,fexu,fExu,class__testar
konversa,konfarsu,konvErsu,class__testar
obiserva,pesoferu,obisErvu,class__testar
protesta,prentesu,protEstu,class__testar
espera,espriiu,espEru,class__testar
testa,testu,tEstu,class__testar
entrega,endridu,entrEgu,class__testar
manifesta,amsasesu,manifEstu,class__testar
empresta,m$nter$,emprEstu,class__testar
preve,prevu,preveju,class__ver
interve,intrevexu,interveju,class__ver
anteve,anez$,anteveju,class__ver
entreve,entrevexu,entreveju,class__ver
ve,veu,veju,class__ver
heve,hefeju,heveju,class__ver
dezavi,desizu,dezaveNu,class__vir
sobrevi,sobrivu,sobreveNu,class__vir
obivi,$ugu,obiveNu,class__vir
hevi,hevixu,heveNu,class__vir
vi,suu,veNu,class__vir
adivi,adizu,adiveNu,class__vir
deskonvi,deskosuu,deskonveNu,class__vir
avi,azu,aveNu,class__vir
hekonvi,hedoxuu,hekonveNu,class__vir
konvi,konvu,konveNu,class__vir
provi,prevu,proveNu,class__vir
