infinitive,predicted,target,class
despo,despu,despoNu,class__por
transpo,trenkinu,transpoNu,class__por
espo,espu,espoNu,class__por
interpo,ent$$ti,interpoNu,class__por
hedispo,hede$piu,hedispoNu,class__por
antepo,antepu,antepoNu,class__por
deskompo,despopu,deskompoNu,class__por
justapo,su,justapoNu,class__por
trespo,tremku,trespoNu,class__por
dekompo,tompupu,dekompoNu,class__por
supo,supu,supoNu,class__por
presupo,prenudu,presupoNu,class__por
hekompo,hekuptu,hekompoNu,class__por
entrepo,entremu,entrepoNu,class__por
prosupo,prosupu,prosupoNu,class__por
propo,propu,propoNu,class__por
depo,depu,depoNu,class__por
impo,,impoNu,class__por
superpo,$up$$r,superpoNu,class__por
sofre,sos$,sofru,class__regular
disouve,desuvu,disouvu,class__regular
kohiji,konfu,kohiju,class__regular
envouve,engoffu,envouvu,class__regular
mexe,mexu,mexu,class__regular
kompraze,komprazu,komprazu,class__regular
presiza,presizu,presizu,class__regular
analiza,aAsaxu,analisu,class__regular
eriji,ensu,eriju,class__regular
hompe,hempu,hompu,class__regular
konvida,konviru,konvidu,class__regular
planta,pendi,plantu,class__regular
levanta,xenvaru,levantu,class__regular
fala,falu,falu,class__regular
anda,atru,andu,class__regular
kumpri,kompru,kumpru,class__regular
konjuga,konjugu,konjugu,class__regular
xama,,xamu,class__regular
murxa,mur,murxu,class__regular
eskreve,esterfeju,eskrevu,class__regular
kontinua,konsinu,kontinuu,class__regular
krese,tregu,kresu,class__regular
ezerse,estreuu,ezersu,class__regular
liga,ligu,ligu,class__regular
brinka,prapu,brinku,class__regular
trabaLa,tarkilu,trabaLu,class__regular
subimete,$umpEstu,subimetu,class__regular
hespeita,hepentiu,hespeitu,class__regular
vende,fendu,vendu,class__regular
sede,setu,sedu,class__regular
agradese,katrazinu,agradesu,class__regular
koNese,konfi,koNesu,class__regular
voa,fO,vou,class__regular
nada,tanu,nadu,class__regular
para,paru,paru,class__regular
kome,koNu,komu,class__regular
permiti,pentumu,permitu,class__regular
lava,lavu,lavu,class__regular
dese,desesu,desu,class__regular
beija,beavu,beiju,class__regular
kohe,kohiu,kohu,class__regular
permanese,pensentu,permanesu,class__regular
uza,suu,uzu,class__regular
esklui,eskluu,eskluu,class__regular
kompreende,komprant$u,kompreendu,class__regular
dezisti,despisu,dezistu,class__regular
aparese,apendeiu,aparesu,class__regular
envia,esfu,enviu,class__regular
kai,kaiu,kaiu,class__regular
imprimi,mmpiru,imprimu,class__regular
imerji,im$rxu,imerju,class__regular
subimerji,subinviru,subimerju,class__regular
benze,benzu,benzu,class__regular
gaNa,gaNu,gaNu,class__regular
aseita,aseitu,aseitu,class__regular
konfuji,konvuju,konfuju,class__regular
segura,setudu,seguru,class__regular
suspende,sundendu,suspendu,class__regular
junta,xuttu,juntu,class__regular
kohompe,kompoxu,kohompu,class__regular
atrai,atri,atraiu,class__regular
kultiva,guliz$u,kultivu,class__regular
eskuta,eskutu,eskutu,class__regular
mata,mantu,matu,class__regular
paga,padu,pagu,class__regular
sai,seiu,saiu,class__regular
bate,bati,batu,class__regular
eskoLe,esko,eskoLu,class__regular
asende,ansedu,asendu,class__regular
esvai,esfi,esvaiu,class__regular
destrui,destruu,destruu,class__regular
dormi,turpu,durmu,class__regular
okohe,opoxu,okohu,class__regular
diriji,dis$u,diriju,class__regular
muda,mudu,mudu,class__regular
esprimi,entripu,esprimu,class__regular
farta,fartu,fartu,class__regular
trai,treiu,traiu,class__regular
mingua,mumdu,minguu,class__regular
desmobilia,desemliluu,desmobiliu,class__regular
sohi,sohu,sohiu,class__regular
perverte,pers$$tu,pervertu,class__regular
preklui,proku,prekluu,class__regular
kontrai,kontreiu,kontraiu,class__regular
estingi,estidu,estingu,class__regular
desprekave,deskrevizu,desprekavu,class__regular
televe,te$leju,televu,class__regular
entupi,entupu,entupu,class__regular
deskalsa,des$$$,deskalsu,class__regular
gasta,gastu,gastu,class__regular
finda,findu,findu,class__regular
kuspi,kuspu,kuspu,class__regular
pretende,prenttiu,pretendu,class__regular
deve,devexu,devu,class__regular
enkamiNa,anmanupu,enkamiNu,class__regular
atribui,apridiu,atribuu,class__regular
estuda,estOtu,istudu,class__regular
sauva,si$xu,sauvu,class__regular
prende,prentu,prendu,class__regular
espulsa,$$x$ltu,espulsu,class__regular
hevolve,hoju,hevolvu,class__regular
enxuga,enjuku,enxugu,class__regular
despoli,deslupu,despolu,class__regular
eskapuli,et$kliu,eskapulu,class__regular
hetrai,setEruu,hetraiu,class__regular
moe,mo,mou,class__regular
abri,abiru,abru,class__regular
konklui,konpulu,konkluu,class__regular
atinji,atis$u,atinju,class__regular
okulta,kol$tu,okultu,class__regular
izenta,is$atu,izentu,class__regular
limpa,limpu,limpu,class__regular
konvense,konfensu,konvensu,class__regular
heda,heku,hedu,class__regular
emerji,em$su,emerju,class__regular
transfuji,trasuzsu,transfuju,class__regular
mobilia,pupEliu,mobiliu,class__regular
posui,pOsuu,posuu,class__regular
fuji,xuju,fuju,class__regular
adiverti,idistenu,adivertu,class__regular
desprove,desprfazu,desprovu,class__regular
konsumi,konsumu,konsumu,class__regular
distrai,distantu,distraiu,class__regular
akudi,agutu,akudu,class__regular
subi,subu,subu,class__regular
eleje,e$lexu,eleju,class__regular
influi,injulu,influu,class__regular
hemedi,hepitu,hemedu,class__regular
dezagua,desk$$u,dezaguu,class__regular
inkohe,enko,inkohu,class__regular
tenta,tentu,tentu,class__regular
healiza,halisu,healisu,class__regular
desidi,desidu,desidu,class__regular
eskese,eskenu,eskesu,class__regular
imajina,imirau,imajinu,class__regular
lembra,lombru,lembru,class__regular
aproveita,emprevu,aproveitu,class__regular
omiti,ompiru,omitu,class__regular
ensina,ensinu,ensinu,class__regular
marka,mattu,marku,class__regular
kamiNa,kaAmu,kamiNu,class__regular
friji,fisxu,friju,class__regular
prokura,progutu,prokuru,class__regular
surji,sustu,surju,class__regular
konstrui,kontriuu,konstruu,class__regular
kanta,kantu,kantu,class__regular
vahe,ves,vahu,class__regular
merese,meresu,meresu,class__regular
grita,dErtu,gritu,class__regular
xove,fOju,xovu,class__regular
kativa,kataxu,kativu,class__regular
viaja,vaxu,viaju,class__regular
dezeja,devizu,dezeju,class__regular
pula,pulu,pulu,class__regular
akompaNa,akOmtiNu,akompaNu,class__regular
dividi,dividu,dividu,class__regular
aguarda,aku,aguardu,class__regular
zoa,sO,zou,class__regular
xega,xEgu,xegu,class__regular
buli,bulu,bulu,class__regular
atende,atendu,atendu,class__regular
pasa,pasu,pasu,class__regular
ajuda,ajudu,ajudu,class__regular
dansa,tra,dansu,class__regular
enkontra,enkOrntu,enkontru,class__regular
buska,duptu,busku,class__regular
inisia,in$anu,inisiu,class__regular
enxe,eneju,enxu,class__regular
oferese,espersu,oferesu,class__regular
adikiri,adi$tiu,adikiru,class__regular
bebe,beipu,bebu,class__regular
aprezentar,atrebesseu,aprezentu,class__regular
parti,partu,partu,class__regular
parese,peresu,paresu,class__regular
soNa,somu,soNu,class__regular
kaza,kasu,kazu,class__regular
julga,juguu,julgu,class__regular
hi,heiu,hiu,class__regular
inklui,atul$u,inkluu,class__regular
afliji,ajiju,afliju,class__regular
kontravi,kontraxu,kontravu,class__regular
mohe,mohu,mohu,class__regular
sumi,sumu,sumu,class__regular
jaze,vinju,jazu,class__regular
denfende,des$nteNu,defendu,class__regular
tende,tendu,tendu,class__regular
sakudi,atugu,sakudu,class__regular
aprende,apretezu,aprendu,class__regular
kompartiLa,kompraagu,kompartiLu,class__regular
entende,entendu,entendu,class__regular
deixa,dexiu,deixu,class__regular
deslingua,despalisu,deslinguu,class__regular
lambuza,lampruu,lambuzu,class__regular
akontese,ankontru,akontesu,class__regular
pensa,per$u,pensu,class__regular
fika,fiku,fiku,class__regular
senta,sentu,sentu,class__regular
ezisti,esfaru,ezistu,class__regular
konta,kontu,kontu,class__regular
finji,fisxu,finju,class__regular
axa,axu,axu,class__regular
aviza,avizu,avizu,class__regular
kompra,kumpru,kompru,class__regular
aji,aju,aju,class__regular
asisti,asistu,asistu,class__regular
eduka,eduku,eduku,class__regular
ama,amu,amu,class__regular
akaba,apatu,akabu,class__regular
diskuti,diskutu,diskutu,class__regular
entra,entriu,entru,class__regular
garanti,kartinu,garantu,class__regular
preukupa,porpituu,preukupu,class__regular
manda,mandu,mandu,class__regular
partisipa,pratirtu,partisipu,class__regular
dijeri,difiru,dijiru,class__seguir
persegi,pertu,persigu,class__seguir
espeli,espilu,espilu,class__seguir
servi,sesfu,sirvu,class__seguir
preveni,preseuu,previnu,class__seguir
agredi,adr$gu,agridu,class__seguir
progredi,kr$trkuu,progridu,class__seguir
inseri,insiru,insiru,class__seguir
kompeti,kompitu,kompitu,class__seguir
diverti,devirtu,divirtu,class__seguir
transgredi,trantr$gu,transgridu,class__seguir
sujeri,sus$$u,sujiru,class__seguir
aderi,adinu,adiru,class__seguir
preferi,presitu,prefiru,class__seguir
feri,fEru,firu,class__seguir
regredi,ettridu,regridu,class__seguir
segi,segu,sigu,class__seguir
deferi,deizu,defiru,class__seguir
konsegi,konfidu,konsigu,class__seguir
kompeli,kompliu,kompilu,class__seguir
injeri,inviru,injiru,class__seguir
konferi,konfiru,konfiru,class__seguir
vesti,vEstu,vistu,class__seguir
aferi,asisu,afiru,class__seguir
preteri,pretiru,pretiru,class__seguir
konverji,konvirju,konvirju,class__seguir
hepeti,hepEtu,hepitu,class__seguir
entrete,entrenu,entreteNu,class__ter
dete,detu,deteNu,class__ter
konte,kont$u,konteNu,class__ter
obite,opOru,obiteNu,class__ter
mante,manteNu,manteNu,class__ter
abiste,abistu,abisteNu,class__ter
hete,hekeNu,heteNu,class__ter
te,te$u,teNu,class__ter
suste,sustu,susteNu,class__ter
ate,ateiu,ateNu,class__ter
headekua,hete$tiu,headEkuu,class__testar
komesa,kom$,komEsu,class__testar
adekua,agitiu,adEkuu,class__testar
seka,seku,sEku,class__testar
leva,levu,lEvu,class__testar
sega,seku,sEgu,class__testar
pega,pEku,pEgu,class__testar
kompleta,kompat$u,komplEtu,class__testar
infekita,infakkuu,infEkitu,class__testar
espresa,estresu,esprEsu,class__testar
detesta,tespenu,detEstu,class__testar
fexa,fexu,fExu,class__testar
konversa,kons$s$u,konvErsu,class__testar
obiserva,ko$vessu,obisErvu,class__testar
protesta,pretertu,protEstu,class__testar
espera,espri,espEru,class__testar
testa,testu,tEstu,class__testar
entrega,entr$ku,entrEgu,class__testar
manifesta,aminse$iu,manifEstu,class__testar
empresta,menpregu,emprEstu,class__testar
preve,preveNu,preveju,class__ver
interve,ent$$fasu,interveju,class__ver
anteve,anesvu,anteveju,class__ver
entreve,entreveNu,entreveju,class__ver
ve,feu,veju,class__ver
heve,hefexu,heveju,class__ver
dezavi,desizu,dezaveNu,class__vir
sobrevi,sobrevu,sobreveNu,class__vir
obivi,oubu,obiveNu,class__vir
hevi,heviju,heveNu,class__vir
vi,fu,veNu,class__vir
adivi,adivu,adiveNu,class__vir
deskonvi,deskuzu,deskonveNu,class__vir
avi,aviu,aveNu,class__vir
hekonvi,hefpO,hekonveNu,class__vir
konvi,konvu,konveNu,class__vir
provi,provu,proveNu,class__vir
